signal_idx,signal_time_utc,entry_target_time_utc,planned_exit_target_time_utc,direction,direction_label,signal_close,sma,diff,reason,scenario,side_filter,tp_usd,sl_usd,entry_time_utc,exit_time_utc,entry_hour_utc,entry_month_utc,entry_year_utc,session_utc,entry_price,exit_price,exit_reason,ambiguous_exit,raw_usd,cost_usd,net_usd,mfe_usd,mae_usd,m1_bars_in_trade
2467,2022-09-28T15:00:00+00:00,2022-09-28T16:00:00+00:00,2022-09-29T05:00:00+00:00,1,long,1635.18,1624.023,11.157000000000153,close_sma_diff_11.1570,side=long|tp=None|sl=None,long,,,2022-09-28 16:00:00+00:00,2022-09-29 05:00:00+00:00,16,2022-09,2022,london_ny_overlap,1635.18,1655.38,time_exit,False,20.200000000000045,0.35,19.850000000000044,27.50999999999999,1.3100000000001728,718
2538,2022-10-03T17:00:00+00:00,2022-10-03T18:00:00+00:00,2022-10-04T07:00:00+00:00,1,long,1687.05,1667.2220000000002,19.827999999999747,close_sma_diff_19.8280,side=long|tp=None|sl=None,long,,,2022-10-03 18:00:00+00:00,2022-10-04 07:00:00+00:00,18,2022-10,2022,new_york,1687.04,1699.5,time_exit,False,12.460000000000036,0.35,12.110000000000037,15.549999999999955,0.15999999999985448,718
2561,2022-10-04T17:00:00+00:00,2022-10-04T18:00:00+00:00,2022-10-05T07:00:00+00:00,1,long,1720.74,1708.938,11.801999999999907,close_sma_diff_11.8020,side=long|tp=None|sl=None,long,,,2022-10-04 18:00:00+00:00,2022-10-05 07:00:00+00:00,18,2022-10,2022,new_york,1720.74,1719.64,time_exit,False,-1.099999999999909,0.35,-1.4499999999999091,8.75,2.8199999999999363,718
2677,2022-10-11T18:00:00+00:00,2022-10-11T19:00:00+00:00,2022-10-12T08:00:00+00:00,1,long,1681.7,1668.455,13.245000000000118,close_sma_diff_13.2450,side=long|tp=None|sl=None,long,,,2022-10-11 19:00:00+00:00,2022-10-12 08:00:00+00:00,19,2022-10,2022,new_york,1681.65,1668.66,time_exit,False,-12.990000000000009,0.35,-13.340000000000009,2.3199999999999363,20.269999999999982,718
2766,2022-10-17T15:00:00+00:00,2022-10-17T16:00:00+00:00,2022-10-18T05:00:00+00:00,1,long,1666.47,1655.3380000000002,11.131999999999834,close_sma_diff_11.1320,side=long|tp=None|sl=None,long,,,2022-10-17 16:00:00+00:00,2022-10-18 05:00:00+00:00,16,2022-10,2022,london_ny_overlap,1666.63,1651.11,time_exit,False,-15.52000000000021,0.35,-15.870000000000209,1.8299999999999272,19.820000000000164,718
2837,2022-10-20T17:00:00+00:00,2022-10-20T18:00:00+00:00,2022-10-21T07:00:00+00:00,1,long,1644.78,1634.5040000000001,10.27599999999984,close_sma_diff_10.2760,side=long|tp=None|sl=None,long,,,2022-10-20 18:00:00+00:00,2022-10-21 07:00:00+00:00,18,2022-10,2022,new_york,1644.81,1620.81,time_exit,False,-24.0,0.35,-24.35,0.8300000000001546,24.079999999999927,718
2859,2022-10-21T16:00:00+00:00,2022-10-21T17:00:00+00:00,2022-10-24T06:00:00+00:00,1,long,1642.59,1625.651,16.93899999999985,close_sma_diff_16.9390,side=long|tp=None|sl=None,long,,,2022-10-21 17:00:00+00:00,2022-10-24 06:00:00+00:00,17,2022-10,2022,new_york,1642.6,1655.76,time_exit,False,13.160000000000082,0.35,12.810000000000082,27.930000000000064,8.299999999999955,716
2905,2022-10-25T16:00:00+00:00,2022-10-25T17:00:00+00:00,2022-10-26T06:00:00+00:00,1,long,1659.26,1646.4900000000002,12.769999999999754,close_sma_diff_12.7700,side=long|tp=None|sl=None,long,,,2022-10-25 17:00:00+00:00,2022-10-26 06:00:00+00:00,17,2022-10,2022,new_york,1659.32,1656.4,time_exit,False,-2.9199999999998454,0.35,-3.2699999999998455,3.1100000000001273,9.639999999999873,718
2922,2022-10-26T10:00:00+00:00,2022-10-26T11:00:00+00:00,2022-10-26T23:00:00+00:00,1,long,1670.82,1657.203,13.616999999999962,close_sma_diff_13.6170,side=long|tp=None|sl=None,long,,,2022-10-26 11:00:00+00:00,2022-10-26 23:00:00+00:00,11,2022-10,2022,london,1670.81,1664.84,time_exit,False,-5.970000000000027,0.35,-6.320000000000027,4.120000000000118,10.139999999999873,721
3080,2022-11-04T06:00:00+00:00,2022-11-04T07:00:00+00:00,2022-11-04T19:00:00+00:00,1,long,1646.92,1633.913,13.007000000000062,close_sma_diff_13.0070,side=long|tp=None|sl=None,long,,,2022-11-04 07:00:00+00:00,2022-11-04 19:00:00+00:00,7,2022-11,2022,london,1646.94,1673.47,time_exit,False,26.529999999999973,0.35,26.17999999999997,28.549999999999955,3.2799999999999727,721
3094,2022-11-04T20:00:00+00:00,2022-11-04T21:00:00+00:00,2022-11-07T11:00:00+00:00,1,long,1680.64,1664.7099999999998,15.930000000000291,close_sma_diff_15.9300,side=long|tp=None|sl=None,long,,,2022-11-04 21:00:00+00:00,2022-11-07 11:00:00+00:00,21,2022-11,2022,new_york,1680.65,1675.36,time_exit,False,-5.290000000000191,0.35,-5.640000000000191,1.009999999999991,13.75,716
3136,2022-11-08T17:00:00+00:00,2022-11-08T18:00:00+00:00,2022-11-09T07:00:00+00:00,1,long,1713.11,1675.887,37.222999999999956,close_sma_diff_37.2230,side=long|tp=None|sl=None,long,,,2022-11-08 18:00:00+00:00,2022-11-09 07:00:00+00:00,18,2022-11,2022,new_york,1713.11,1708.55,time_exit,False,-4.559999999999945,0.35,-4.909999999999945,3.770000000000209,6.1099999999999,718
3180,2022-11-10T15:00:00+00:00,2022-11-10T16:00:00+00:00,2022-11-11T05:00:00+00:00,1,long,1733.11,1711.047,22.062999999999874,close_sma_diff_22.0630,side=long|tp=None|sl=None,long,,,2022-11-10 16:00:00+00:00,2022-11-11 05:00:00+00:00,16,2022-11,2022,london_ny_overlap,1733.12,1752.23,time_exit,False,19.110000000000127,0.35,18.760000000000126,24.070000000000164,0.5199999999999818,718
3243,2022-11-15T09:00:00+00:00,2022-11-15T10:00:00+00:00,2022-11-15T22:00:00+00:00,1,long,1782.92,1771.486,11.433999999999969,close_sma_diff_11.4340,side=long|tp=None|sl=None,long,,,2022-11-15 10:00:00+00:00,2022-11-15 22:00:00+00:00,10,2022-11,2022,london,1782.91,1779.31,time_exit,False,-3.6000000000001364,0.35,-3.9500000000001365,3.6599999999998545,14.830000000000155,721
3393,2022-11-23T21:00:00+00:00,2022-11-23T22:00:00+00:00,2022-11-24T11:00:00+00:00,1,long,1751.94,1741.7939999999999,10.146000000000186,close_sma_diff_10.1460,side=long|tp=None|sl=None,long,,,2022-11-23 22:00:00+00:00,2022-11-24 11:00:00+00:00,22,2022-11,2022,other,1751.95,1756.46,time_exit,False,4.509999999999991,0.35,4.159999999999991,5.710000000000036,3.2799999999999727,718
3504,2022-11-30T22:00:00+00:00,2022-11-30T23:00:00+00:00,2022-12-01T12:00:00+00:00,1,long,1769.88,1759.0760000000002,10.80399999999986,close_sma_diff_10.8040,side=long|tp=None|sl=None,long,,,2022-11-30 23:00:00+00:00,2022-12-01 12:00:00+00:00,23,2022-11,2022,other,1769.9,1778.36,time_exit,False,8.459999999999809,0.35,8.10999999999981,13.889999999999873,2.1900000000000546,718
3521,2022-12-01T16:00:00+00:00,2022-12-01T17:00:00+00:00,2022-12-02T06:00:00+00:00,1,long,1801.67,1782.8,18.87000000000012,close_sma_diff_18.8700,side=long|tp=None|sl=None,long,,,2022-12-01 17:00:00+00:00,2022-12-02 06:00:00+00:00,17,2022-12,2022,new_york,1801.67,1798.23,time_exit,False,-3.4400000000000546,0.35,-3.7900000000000547,2.849999999999909,7.4500000000000455,718
3704,2022-12-13T15:00:00+00:00,2022-12-13T16:00:00+00:00,2022-12-14T05:00:00+00:00,1,long,1811.11,1788.702,22.4079999999999,close_sma_diff_22.4080,side=long|tp=None|sl=None,long,,,2022-12-13 16:00:00+00:00,2022-12-14 05:00:00+00:00,16,2022-12,2022,london_ny_overlap,1811.1,1810.7,time_exit,False,-0.3999999999998636,0.35,-0.7499999999998636,13.420000000000073,5.789999999999964,719
3814,2022-12-20T10:00:00+00:00,2022-12-20T11:00:00+00:00,2022-12-20T23:00:00+00:00,1,long,1803.24,1790.9630000000002,12.276999999999816,close_sma_diff_12.2770,side=long|tp=None|sl=None,long,,,2022-12-20 11:00:00+00:00,2022-12-20 23:00:00+00:00,11,2022-12,2022,london,1803.23,1818.73,time_exit,False,15.5,0.35,15.15,17.889999999999873,4.910000000000082,721
3913,2022-12-27T17:00:00+00:00,2022-12-27T18:00:00+00:00,2022-12-28T07:00:00+00:00,1,long,1824.64,1809.4489999999998,15.191000000000258,close_sma_diff_15.1910,side=long|tp=None|sl=None,long,,,2022-12-27 18:00:00+00:00,2022-12-28 07:00:00+00:00,18,2022-12,2022,new_york,1824.64,1811.63,time_exit,False,-13.009999999999991,0.35,-13.35999999999999,1.7699999999999818,15.210000000000036,719
3992,2023-01-03T04:00:00+00:00,2023-01-03T05:00:00+00:00,2023-01-03T17:00:00+00:00,1,long,1838.41,1825.512,12.898000000000138,close_sma_diff_12.8980,side=long|tp=None|sl=None,long,,,2023-01-03 05:00:00+00:00,2023-01-03 17:00:00+00:00,5,2023-01,2023,asia,1838.42,1843.62,time_exit,False,5.199999999999818,0.35,4.8499999999998185,11.569999999999936,7.570000000000164,721
4020,2023-01-04T09:00:00+00:00,2023-01-04T10:00:00+00:00,2023-01-04T22:00:00+00:00,1,long,1858.29,1844.97,13.319999999999936,close_sma_diff_13.3200,side=long|tp=None|sl=None,long,,,2023-01-04 10:00:00+00:00,2023-01-04 22:00:00+00:00,10,2023-01,2023,london,1858.28,1851.93,time_exit,False,-6.349999999999909,0.35,-6.699999999999909,6.839999999999918,11.160000000000082,721
4072,2023-01-06T15:00:00+00:00,2023-01-06T16:00:00+00:00,2023-01-09T05:00:00+00:00,1,long,1851.86,1838.673,13.186999999999898,close_sma_diff_13.1870,side=long|tp=None|sl=None,long,,,2023-01-06 16:00:00+00:00,2023-01-09 05:00:00+00:00,16,2023-01,2023,london_ny_overlap,1851.81,1879.03,time_exit,False,27.220000000000027,0.35,26.870000000000026,27.690000000000055,11.149999999999864,717
4164,2023-01-12T15:00:00+00:00,2023-01-12T16:00:00+00:00,2023-01-13T05:00:00+00:00,1,long,1899.71,1885.705,14.00500000000011,close_sma_diff_14.0050,side=long|tp=None|sl=None,long,,,2023-01-12 16:00:00+00:00,2023-01-13 05:00:00+00:00,16,2023-01,2023,london_ny_overlap,1899.73,1898.3,time_exit,False,-1.4300000000000637,0.35,-1.7800000000000638,1.6600000000000819,19.88000000000011,719
4188,2023-01-13T16:00:00+00:00,2023-01-13T17:00:00+00:00,2023-01-16T06:00:00+00:00,1,long,1911.62,1901.4180000000001,10.20199999999977,close_sma_diff_10.2020,side=long|tp=None|sl=None,long,,,2023-01-13 17:00:00+00:00,2023-01-16 06:00:00+00:00,17,2023-01,2023,new_york,1911.62,1926.61,time_exit,False,14.990000000000009,0.35,14.64000000000001,17.340000000000146,4.879999999999882,717
4254,2023-01-18T15:00:00+00:00,2023-01-18T16:00:00+00:00,2023-01-19T05:00:00+00:00,1,long,1921.41,1910.425,10.985000000000127,close_sma_diff_10.9850,side=long|tp=None|sl=None,long,,,2023-01-18 16:00:00+00:00,2023-01-19 05:00:00+00:00,16,2023-01,2023,london_ny_overlap,1921.37,1907.48,time_exit,False,-13.889999999999873,0.35,-14.239999999999872,4.520000000000209,20.389999999999873,719
4283,2023-01-19T21:00:00+00:00,2023-01-19T22:00:00+00:00,2023-01-20T11:00:00+00:00,1,long,1929.7,1917.0279999999998,12.672000000000253,close_sma_diff_12.6720,side=long|tp=None|sl=None,long,,,2023-01-19 22:00:00+00:00,2023-01-20 11:00:00+00:00,22,2023-01,2023,other,1929.7,1928.15,time_exit,False,-1.5499999999999545,0.35,-1.8999999999999546,7.839999999999918,6.509999999999991,719
4375,2023-01-25T21:00:00+00:00,2023-01-25T22:00:00+00:00,2023-01-26T11:00:00+00:00,1,long,1942.39,1932.078,10.312000000000126,close_sma_diff_10.3120,side=long|tp=None|sl=None,long,,,2023-01-25 22:00:00+00:00,2023-01-26 11:00:00+00:00,22,2023-01,2023,other,1942.39,1941.84,time_exit,False,-0.5500000000001819,0.35,-0.9000000000001819,6.699999999999818,4.330000000000155,719
4490,2023-02-01T21:00:00+00:00,2023-02-01T22:00:00+00:00,2023-02-02T11:00:00+00:00,1,long,1943.02,1929.5589999999997,13.46100000000024,close_sma_diff_13.4610,side=long|tp=None|sl=None,long,,,2023-02-01 22:00:00+00:00,2023-02-02 11:00:00+00:00,22,2023-02,2023,other,1943.09,1957.36,time_exit,False,14.269999999999982,0.35,13.919999999999982,16.590000000000146,3.8099999999999454,719
4763,2023-02-17T18:00:00+00:00,2023-02-17T19:00:00+00:00,2023-02-20T08:00:00+00:00,1,long,1839.61,1827.578,12.031999999999925,close_sma_diff_12.0320,side=long|tp=None|sl=None,long,,,2023-02-17 19:00:00+00:00,2023-02-20 08:00:00+00:00,19,2023-02,2023,new_york,1839.62,1844.61,time_exit,False,4.990000000000009,0.35,4.6400000000000095,5.240000000000009,2.3299999999999272,717
4921,2023-02-28T17:00:00+00:00,2023-02-28T18:00:00+00:00,2023-03-01T07:00:00+00:00,1,long,1824.19,1813.166,11.024000000000115,close_sma_diff_11.0240,side=long|tp=None|sl=None,long,,,2023-02-28 18:00:00+00:00,2023-03-01 07:00:00+00:00,18,2023-02,2023,new_york,1824.13,1830.57,time_exit,False,6.439999999999827,0.35,6.0899999999998276,7.559999999999945,1.050000000000182,719
5081,2023-03-09T16:00:00+00:00,2023-03-09T17:00:00+00:00,2023-03-10T06:00:00+00:00,1,long,1831.39,1818.886,12.504000000000133,close_sma_diff_12.5040,side=long|tp=None|sl=None,long,,,2023-03-09 17:00:00+00:00,2023-03-10 06:00:00+00:00,17,2023-03,2023,new_york,1831.38,1829.29,time_exit,False,-2.0900000000001455,0.35,-2.4400000000001456,4.2999999999999545,5.880000000000109,719
5104,2023-03-10T16:00:00+00:00,2023-03-10T17:00:00+00:00,2023-03-13T05:00:00+00:00,1,long,1858.49,1836.775,21.714999999999918,close_sma_diff_21.7150,side=long|tp=None|sl=None,long,,,2023-03-10 17:00:00+00:00,2023-03-13 05:00:00+00:00,17,2023-03,2023,new_york,1858.47,1886.09,time_exit,False,27.61999999999989,0.35,27.26999999999989,35.88999999999987,4.319999999999936,717
5126,2023-03-13T14:00:00+00:00,2023-03-13T15:00:00+00:00,2023-03-14T04:00:00+00:00,1,long,1899.25,1883.6760000000002,15.573999999999842,close_sma_diff_15.5740,side=long|tp=None|sl=None,long,,,2023-03-13 15:00:00+00:00,2023-03-14 04:00:00+00:00,15,2023-03,2023,london_ny_overlap,1899.31,1906.97,time_exit,False,7.660000000000082,0.35,7.310000000000082,15.309999999999945,5.740000000000009,718
5195,2023-03-16T14:00:00+00:00,2023-03-16T15:00:00+00:00,2023-03-17T04:00:00+00:00,1,long,1930.39,1920.1009999999999,10.289000000000215,close_sma_diff_10.2890,side=long|tp=None|sl=None,long,,,2023-03-16 15:00:00+00:00,2023-03-17 04:00:00+00:00,15,2023-03,2023,london_ny_overlap,1930.39,1922.81,time_exit,False,-7.580000000000155,0.35,-7.930000000000154,3.119999999999891,17.0300000000002,719
5218,2023-03-17T14:00:00+00:00,2023-03-17T15:00:00+00:00,2023-03-20T04:00:00+00:00,1,long,1944.96,1932.2740000000001,12.685999999999922,close_sma_diff_12.6860,side=long|tp=None|sl=None,long,,,2023-03-17 15:00:00+00:00,2023-03-20 04:00:00+00:00,15,2023-03,2023,london_ny_overlap,1944.99,1970.2,time_exit,False,25.210000000000036,0.35,24.860000000000035,43.180000000000064,0.6800000000000637,717
5234,2023-03-20T07:00:00+00:00,2023-03-20T08:00:00+00:00,2023-03-20T20:00:00+00:00,1,long,1988.05,1977.136,10.913999999999987,close_sma_diff_10.9140,side=long|tp=None|sl=None,long,,,2023-03-20 08:00:00+00:00,2023-03-20 20:00:00+00:00,8,2023-03,2023,london,1988.18,1977.21,time_exit,False,-10.970000000000027,0.35,-11.320000000000027,21.61999999999989,22.350000000000136,721
5293,2023-03-22T20:00:00+00:00,2023-03-22T21:00:00+00:00,2023-03-23T10:00:00+00:00,1,long,1971.03,1947.364,23.66599999999994,close_sma_diff_23.6660,side=long|tp=None|sl=None,long,,,2023-03-22 21:00:00+00:00,2023-03-23 10:00:00+00:00,21,2023-03,2023,new_york,1971.0,1976.87,time_exit,False,5.869999999999891,0.35,5.519999999999891,12.650000000000091,16.779999999999973,719
5314,2023-03-23T18:00:00+00:00,2023-03-23T19:00:00+00:00,2023-03-24T08:00:00+00:00,1,long,1994.2,1980.0769999999998,14.123000000000275,close_sma_diff_14.1230,side=long|tp=None|sl=None,long,,,2023-03-23 19:00:00+00:00,2023-03-24 08:00:00+00:00,19,2023-03,2023,new_york,1994.21,1990.7,time_exit,False,-3.509999999999991,0.35,-3.859999999999991,9.11999999999989,6.170000000000073,719
5381,2023-03-28T17:00:00+00:00,2023-03-28T18:00:00+00:00,2023-03-29T07:00:00+00:00,1,long,1969.13,1958.4009999999998,10.72900000000027,close_sma_diff_10.7290,side=long|tp=None|sl=None,long,,,2023-03-28 18:00:00+00:00,2023-03-29 07:00:00+00:00,18,2023-03,2023,new_york,1969.15,1967.03,time_exit,False,-2.1200000000001182,0.35,-2.4700000000001183,6.169999999999845,3.480000000000018,719
5429,2023-03-30T19:00:00+00:00,2023-03-30T20:00:00+00:00,2023-03-31T09:00:00+00:00,1,long,1983.16,1970.6380000000001,12.521999999999935,close_sma_diff_12.5220,side=long|tp=None|sl=None,long,,,2023-03-30 20:00:00+00:00,2023-03-31 09:00:00+00:00,20,2023-03,2023,new_york,1983.33,1979.86,time_exit,False,-3.4700000000000273,0.35,-3.8200000000000274,0.2699999999999818,5.730000000000018,719
5469,2023-04-03T13:00:00+00:00,2023-04-03T14:00:00+00:00,2023-04-04T03:00:00+00:00,1,long,1972.51,1959.2,13.309999999999945,close_sma_diff_13.3100,side=long|tp=None|sl=None,long,,,2023-04-03 14:00:00+00:00,2023-04-04 03:00:00+00:00,14,2023-04,2023,london_ny_overlap,1972.51,1985.17,time_exit,False,12.660000000000082,0.35,12.310000000000082,18.029999999999973,1.3199999999999363,719
5496,2023-04-04T17:00:00+00:00,2023-04-04T18:00:00+00:00,2023-04-05T07:00:00+00:00,1,long,2016.11,1986.253,29.85699999999997,close_sma_diff_29.8570,side=long|tp=None|sl=None,long,,,2023-04-04 18:00:00+00:00,2023-04-05 07:00:00+00:00,18,2023-04,2023,new_york,2016.07,2022.93,time_exit,False,6.860000000000127,0.35,6.510000000000128,9.269999999999982,0.4600000000000364,719
5601,2023-04-12T07:00:00+00:00,2023-04-12T08:00:00+00:00,2023-04-12T20:00:00+00:00,1,long,2020.4,2009.35,11.050000000000182,close_sma_diff_11.0500,side=long|tp=None|sl=None,long,,,2023-04-12 08:00:00+00:00,2023-04-12 20:00:00+00:00,8,2023-04,2023,london,2020.4,2007.99,time_exit,False,-12.410000000000082,0.35,-12.760000000000081,7.949999999999818,19.00999999999999,721
5632,2023-04-13T15:00:00+00:00,2023-04-13T16:00:00+00:00,2023-04-14T05:00:00+00:00,1,long,2045.04,2024.986,20.05399999999986,close_sma_diff_20.0540,side=long|tp=None|sl=None,long,,,2023-04-13 16:00:00+00:00,2023-04-14 05:00:00+00:00,16,2023-04,2023,london_ny_overlap,2045.04,2045.43,time_exit,False,0.39000000000010004,0.35,0.04000000000010007,3.630000000000109,11.399999999999864,718
5908,2023-05-01T15:00:00+00:00,2023-05-01T16:00:00+00:00,2023-05-02T05:00:00+00:00,1,long,2004.03,1985.4100000000003,18.619999999999663,close_sma_diff_18.6200,side=long|tp=None|sl=None,long,,,2023-05-01 16:00:00+00:00,2023-05-02 05:00:00+00:00,16,2023-05,2023,london_ny_overlap,2004.04,1983.15,time_exit,False,-20.889999999999873,0.35,-21.239999999999874,1.9600000000000364,24.549999999999955,718
5933,2023-05-02T17:00:00+00:00,2023-05-02T18:00:00+00:00,2023-05-03T07:00:00+00:00,1,long,2008.31,1987.0169999999998,21.29300000000012,close_sma_diff_21.2930,side=long|tp=None|sl=None,long,,,2023-05-02 18:00:00+00:00,2023-05-03 07:00:00+00:00,18,2023-05,2023,new_york,2008.33,2018.23,time_exit,False,9.900000000000091,0.35,9.550000000000091,11.080000000000155,1.5699999999999363,718
5961,2023-05-03T22:00:00+00:00,2023-05-03T23:00:00+00:00,2023-05-04T12:00:00+00:00,1,long,2034.97,2021.069,13.901000000000067,close_sma_diff_13.9010,side=long|tp=None|sl=None,long,,,2023-05-03 23:00:00+00:00,2023-05-04 12:00:00+00:00,23,2023-05,2023,other,2035.05,2034.1,time_exit,False,-0.9500000000000455,0.35,-1.3000000000000456,31.75999999999999,6.029999999999973,718
5979,2023-05-04T17:00:00+00:00,2023-05-04T18:00:00+00:00,2023-05-05T07:00:00+00:00,1,long,2055.32,2040.775,14.545000000000073,close_sma_diff_14.5450,side=long|tp=None|sl=None,long,,,2023-05-04 18:00:00+00:00,2023-05-05 07:00:00+00:00,18,2023-05,2023,new_york,2055.29,2049.7,time_exit,False,-5.5900000000001455,0.35,-5.940000000000145,0.7300000000000182,11.889999999999873,718
6069,2023-05-10T15:00:00+00:00,2023-05-10T16:00:00+00:00,2023-05-11T05:00:00+00:00,1,long,2045.54,2031.907,13.633000000000038,close_sma_diff_13.6330,side=long|tp=None|sl=None,long,,,2023-05-10 16:00:00+00:00,2023-05-11 05:00:00+00:00,16,2023-05,2023,london_ny_overlap,2045.62,2033.76,time_exit,False,-11.8599999999999,0.35,-12.2099999999999,1.1000000000001364,24.069999999999936,719
6116,2023-05-12T16:00:00+00:00,2023-05-12T17:00:00+00:00,2023-05-15T06:00:00+00:00,1,long,2020.02,2009.47,10.549999999999955,close_sma_diff_10.5500,side=long|tp=None|sl=None,long,,,2023-05-12 17:00:00+00:00,2023-05-15 06:00:00+00:00,17,2023-05,2023,new_york,2020.02,2013.32,time_exit,False,-6.7000000000000455,0.35,-7.050000000000045,1.5,12.740000000000009,716
6234,2023-05-19T19:00:00+00:00,2023-05-19T20:00:00+00:00,2023-05-22T09:00:00+00:00,1,long,1978.36,1966.23,12.129999999999882,close_sma_diff_12.1300,side=long|tp=None|sl=None,long,,,2023-05-19 20:00:00+00:00,2023-05-22 09:00:00+00:00,20,2023-05,2023,new_york,1978.37,1973.18,time_exit,False,-5.189999999999827,0.35,-5.539999999999827,4.900000000000091,6.009999999999991,716
6280,2023-05-23T19:00:00+00:00,2023-05-23T20:00:00+00:00,2023-05-24T09:00:00+00:00,1,long,1973.13,1962.925,10.205000000000155,close_sma_diff_10.2050,side=long|tp=None|sl=None,long,,,2023-05-23 20:00:00+00:00,2023-05-24 09:00:00+00:00,20,2023-05,2023,new_york,1973.13,1979.46,time_exit,False,6.329999999999927,0.35,5.979999999999928,7.4699999999998,1.6200000000001182,718
6386,2023-05-30T12:00:00+00:00,2023-05-30T13:00:00+00:00,2023-05-31T02:00:00+00:00,1,long,1952.93,1942.2069999999999,10.723000000000184,close_sma_diff_10.7230,side=long|tp=None|sl=None,long,,,2023-05-30 13:00:00+00:00,2023-05-31 02:00:00+00:00,13,2023-05,2023,london_ny_overlap,1952.93,1958.68,time_exit,False,5.75,0.35,5.4,10.61999999999989,1.9200000000000728,718
6437,2023-06-01T17:00:00+00:00,2023-06-01T18:00:00+00:00,2023-06-02T07:00:00+00:00,1,long,1976.32,1964.852,11.467999999999847,close_sma_diff_11.4680,side=long|tp=None|sl=None,long,,,2023-06-01 18:00:00+00:00,2023-06-02 07:00:00+00:00,18,2023-06,2023,new_york,1976.28,1982.43,time_exit,False,6.150000000000091,0.35,5.800000000000091,7.2000000000000455,2.230000000000018,718
6483,2023-06-05T17:00:00+00:00,2023-06-05T18:00:00+00:00,2023-06-06T07:00:00+00:00,1,long,1957.52,1944.819,12.701000000000022,close_sma_diff_12.7010,side=long|tp=None|sl=None,long,,,2023-06-05 18:00:00+00:00,2023-06-06 07:00:00+00:00,18,2023-06,2023,new_york,1957.52,1959.33,time_exit,False,1.8099999999999454,0.35,1.4599999999999453,7.120000000000118,1.8899999999998727,718
6550,2023-06-08T15:00:00+00:00,2023-06-08T16:00:00+00:00,2023-06-09T05:00:00+00:00,1,long,1959.37,1947.8379999999997,11.532000000000153,close_sma_diff_11.5320,side=long|tp=None|sl=None,long,,,2023-06-08 16:00:00+00:00,2023-06-09 05:00:00+00:00,16,2023-06,2023,london_ny_overlap,1959.34,1964.36,time_exit,False,5.019999999999982,0.35,4.669999999999982,11.160000000000082,2.199999999999818,718
6666,2023-06-15T16:00:00+00:00,2023-06-15T17:00:00+00:00,2023-06-16T06:00:00+00:00,1,long,1952.86,1935.4669999999999,17.39300000000003,close_sma_diff_17.3930,side=long|tp=None|sl=None,long,,,2023-06-15 17:00:00+00:00,2023-06-16 06:00:00+00:00,17,2023-06,2023,new_york,1952.86,1955.84,time_exit,False,2.980000000000018,0.35,2.630000000000018,9.110000000000127,1.4399999999998272,717
6801,2023-06-23T15:00:00+00:00,2023-06-23T16:00:00+00:00,2023-06-26T05:00:00+00:00,1,long,1928.9,1917.702,11.198000000000093,close_sma_diff_11.1980,side=long|tp=None|sl=None,long,,,2023-06-23 16:00:00+00:00,2023-06-26 05:00:00+00:00,16,2023-06,2023,london_ny_overlap,1928.96,1924.87,time_exit,False,-4.0900000000001455,0.35,-4.440000000000145,8.509999999999991,11.039999999999964,721
6919,2023-06-30T18:00:00+00:00,2023-06-30T19:00:00+00:00,2023-07-03T08:00:00+00:00,1,long,1919.05,1908.791,10.259000000000015,close_sma_diff_10.2590,side=long|tp=None|sl=None,long,,,2023-06-30 19:00:00+00:00,2023-07-03 08:00:00+00:00,19,2023-06,2023,new_york,1919.05,1919.67,time_exit,False,0.6200000000001182,0.35,0.27000000000011826,3.75,4.470000000000027,716
6941,2023-07-03T17:00:00+00:00,2023-07-03T18:00:00+00:00,2023-07-04T07:00:00+00:00,1,long,1930.16,1917.3970000000002,12.76299999999992,close_sma_diff_12.7630,side=long|tp=None|sl=None,long,,,2023-07-03 18:00:00+00:00,2023-07-04 07:00:00+00:00,18,2023-07,2023,new_york,1930.16,1923.05,time_exit,False,-7.110000000000127,0.35,-7.460000000000127,0.2300000000000182,10.420000000000073,718
7031,2023-07-07T17:00:00+00:00,2023-07-07T18:00:00+00:00,2023-07-10T07:00:00+00:00,1,long,1933.72,1918.357,15.363000000000056,close_sma_diff_15.3630,side=long|tp=None|sl=None,long,,,2023-07-07 18:00:00+00:00,2023-07-10 07:00:00+00:00,18,2023-07,2023,new_york,1933.69,1923.78,time_exit,False,-9.910000000000082,0.35,-10.260000000000081,1.2799999999999727,11.120000000000118,716
7099,2023-07-12T16:00:00+00:00,2023-07-12T17:00:00+00:00,2023-07-13T06:00:00+00:00,1,long,1955.9,1938.55,17.350000000000136,close_sma_diff_17.3500,side=long|tp=None|sl=None,long,,,2023-07-12 17:00:00+00:00,2023-07-13 06:00:00+00:00,17,2023-07,2023,new_york,1956.02,1960.08,time_exit,False,4.059999999999945,0.35,3.7099999999999453,5.720000000000027,3.369999999999891,718
7192,2023-07-18T17:00:00+00:00,2023-07-18T18:00:00+00:00,2023-07-19T07:00:00+00:00,1,long,1982.8,1965.6109999999996,17.189000000000306,close_sma_diff_17.1890,side=long|tp=None|sl=None,long,,,2023-07-18 18:00:00+00:00,2023-07-19 07:00:00+00:00,18,2023-07,2023,new_york,1982.8,1975.49,time_exit,False,-7.309999999999945,0.35,-7.659999999999945,1.5599999999999454,8.3599999999999,717
