signal_server_time,signal_utc_time,entry_server_time,entry_utc_time,session,close_h1,sma10,distance_usd,entry_price,tp_price,sl_price,exit_server_time,exit_utc_time,exit_price,exit_reason,gross_usd,net_usd,ambiguous_exit,bars_m1_used
2025-07-21 16:00:00,2025-07-21 13:00:00,2025-07-21 17:00:00,2025-07-21 14:00:00,london_ny_overlap,3388.46,3370.488,17.972,3388.45,3412.45,3373.45,2025-07-22 04:59:00,2025-07-22 01:59:00,3385.95,time_exit,-2.5,-2.85,False,659
2025-07-21 17:00:00,2025-07-21 14:00:00,2025-07-21 18:00:00,2025-07-21 15:00:00,london_ny_overlap,3400.34,3374.763,25.577,3400.48,3424.48,3385.48,2025-07-22 04:56:00,2025-07-22 01:56:00,3385.48,stop_loss,-15.0,-15.35,False,596
2025-07-21 18:00:00,2025-07-21 15:00:00,2025-07-21 19:00:00,2025-07-21 16:00:00,london_ny_overlap,3397.96,3377.91,20.05,3397.95,3421.95,3382.95,2025-07-22 06:59:00,2025-07-22 03:59:00,3392.7,time_exit,-5.25,-5.6,False,659
2025-07-21 19:00:00,2025-07-21 16:00:00,2025-07-21 20:00:00,2025-07-21 17:00:00,new_york,3395.64,3380.667,14.973,3395.65,3419.65,3380.65,2025-07-22 07:59:00,2025-07-22 04:59:00,3391.09,time_exit,-4.56,-4.91,False,659
2025-07-22 16:00:00,2025-07-22 13:00:00,2025-07-22 17:00:00,2025-07-22 14:00:00,london_ny_overlap,3412.31,3392.256,20.054,3412.32,3436.32,3397.32,2025-07-23 03:24:00,2025-07-23 00:24:00,3436.32,take_profit,24.0,23.65,False,564
2025-07-22 17:00:00,2025-07-22 14:00:00,2025-07-22 18:00:00,2025-07-22 15:00:00,london_ny_overlap,3426.32,3395.779,30.541,3426.28,3450.28,3411.28,2025-07-23 05:59:00,2025-07-23 02:59:00,3423.03,time_exit,-3.25,-3.6,False,659
2025-07-22 18:00:00,2025-07-22 15:00:00,2025-07-22 19:00:00,2025-07-22 16:00:00,london_ny_overlap,3426.62,3399.884,26.736,3426.66,3450.66,3411.66,2025-07-23 06:59:00,2025-07-23 03:59:00,3423.1,time_exit,-3.56,-3.91,False,659
2025-07-22 19:00:00,2025-07-22 16:00:00,2025-07-22 20:00:00,2025-07-22 17:00:00,new_york,3432.22,3404.627,27.593,3432.24,3456.24,3417.24,2025-07-23 07:59:00,2025-07-23 04:59:00,3423.52,time_exit,-8.72,-9.07,False,659
2025-07-22 20:00:00,2025-07-22 17:00:00,2025-07-22 21:00:00,2025-07-22 18:00:00,new_york,3429.23,3408.796,20.434,3429.23,3453.23,3414.23,2025-07-23 08:59:00,2025-07-23 05:59:00,3420.45,time_exit,-8.78,-9.13,False,659
2025-07-22 21:00:00,2025-07-22 18:00:00,2025-07-22 22:00:00,2025-07-22 19:00:00,new_york,3429.65,3412.862,16.788,3429.62,3453.62,3414.62,2025-07-23 09:59:00,2025-07-23 06:59:00,3425.05,time_exit,-4.57,-4.92,False,659
2025-07-22 22:00:00,2025-07-22 19:00:00,2025-07-22 23:00:00,2025-07-22 20:00:00,new_york,3431.64,3417.417,14.223,3431.55,3455.55,3416.55,2025-07-23 08:47:00,2025-07-23 05:47:00,3416.55,stop_loss,-15.0,-15.35,False,527
2025-07-31 05:00:00,2025-07-31 02:00:00,2025-07-31 06:00:00,2025-07-31 03:00:00,asia,3297.05,3286.416,10.634,3297.07,3321.07,3282.07,2025-07-31 17:59:00,2025-07-31 14:59:00,3296.0,time_exit,-1.07,-1.42,False,720
2025-07-31 07:00:00,2025-07-31 04:00:00,2025-07-31 08:00:00,2025-07-31 05:00:00,asia,3297.99,3285.791,12.199,3297.95,3321.95,3282.95,2025-07-31 19:59:00,2025-07-31 16:59:00,3294.84,time_exit,-3.11,-3.46,False,720
2025-07-31 08:00:00,2025-07-31 05:00:00,2025-07-31 09:00:00,2025-07-31 06:00:00,asia,3299.47,3287.725,11.745,3299.47,3323.47,3284.47,2025-07-31 20:59:00,2025-07-31 17:59:00,3294.74,time_exit,-4.73,-5.08,False,720
2025-08-01 16:00:00,2025-08-01 13:00:00,2025-08-01 17:00:00,2025-08-01 14:00:00,london_ny_overlap,3341.95,3303.71,38.24,3341.89,3365.89,3326.89,2025-08-01 23:54:00,2025-08-01 20:54:00,3363.18,time_exit,21.29,20.94,False,414
2025-08-01 17:00:00,2025-08-01 14:00:00,2025-08-01 18:00:00,2025-08-01 15:00:00,london_ny_overlap,3345.68,3309.089,36.591,3345.7,3369.7,3330.7,2025-08-01 23:54:00,2025-08-01 20:54:00,3363.18,time_exit,17.48,17.13,False,354
2025-08-01 18:00:00,2025-08-01 15:00:00,2025-08-01 19:00:00,2025-08-01 16:00:00,london_ny_overlap,3348.34,3314.269,34.071,3348.32,3372.32,3333.32,2025-08-01 23:54:00,2025-08-01 20:54:00,3363.18,time_exit,14.86,14.51,False,294
2025-08-01 19:00:00,2025-08-01 16:00:00,2025-08-01 20:00:00,2025-08-01 17:00:00,new_york,3347.08,3319.761,27.319,3347.07,3371.07,3332.07,2025-08-01 23:54:00,2025-08-01 20:54:00,3363.18,time_exit,16.11,15.76,False,234
2025-08-01 20:00:00,2025-08-01 17:00:00,2025-08-01 21:00:00,2025-08-01 18:00:00,new_york,3347.82,3325.871,21.949,3348.03,3372.03,3333.03,2025-08-01 23:54:00,2025-08-01 20:54:00,3363.18,time_exit,15.15,14.8,False,174
2025-08-01 21:00:00,2025-08-01 18:00:00,2025-08-01 22:00:00,2025-08-01 19:00:00,new_york,3347.61,3331.226,16.384,3347.6,3371.6,3332.6,2025-08-01 23:54:00,2025-08-01 20:54:00,3363.18,time_exit,15.58,15.23,False,114
2025-08-01 22:00:00,2025-08-01 19:00:00,2025-08-01 23:00:00,2025-08-01 20:00:00,new_york,3357.16,3337.512,19.648,3357.81,3381.81,3342.81,2025-08-01 23:54:00,2025-08-01 20:54:00,3363.18,time_exit,5.37,5.02,False,54
2025-08-01 23:00:00,2025-08-01 20:00:00,2025-08-04 01:00:00,2025-08-03 22:00:00,new_york,3363.18,3344.013,19.167,3363.89,3387.89,3348.89,2025-08-04 04:20:00,2025-08-04 01:20:00,3348.89,stop_loss,-15.0,-15.35,False,201
2025-08-04 02:00:00,2025-08-03 23:00:00,2025-08-04 03:00:00,2025-08-04 00:00:00,other,3362.01,3351.996,10.014,3361.97,3385.97,3346.97,2025-08-04 04:23:00,2025-08-04 01:23:00,3346.97,stop_loss,-15.0,-15.35,False,84
2025-08-04 16:00:00,2025-08-04 13:00:00,2025-08-04 17:00:00,2025-08-04 14:00:00,london_ny_overlap,3383.22,3363.053,20.167,3383.19,3407.19,3368.19,2025-08-05 04:59:00,2025-08-05 01:59:00,3379.09,time_exit,-4.1,-4.45,False,659
2025-08-05 17:00:00,2025-08-05 14:00:00,2025-08-05 18:00:00,2025-08-05 15:00:00,london_ny_overlap,3385.09,3366.918,18.172,3385.08,3409.08,3370.08,2025-08-06 05:59:00,2025-08-06 02:59:00,3376.34,time_exit,-8.74,-9.09,False,659
2025-08-05 18:00:00,2025-08-05 15:00:00,2025-08-05 19:00:00,2025-08-05 16:00:00,london_ny_overlap,3389.32,3368.444,20.876,3389.32,3413.32,3374.32,2025-08-06 04:56:00,2025-08-06 01:56:00,3374.32,stop_loss,-15.0,-15.35,False,536
2025-08-05 19:00:00,2025-08-05 16:00:00,2025-08-05 20:00:00,2025-08-05 17:00:00,new_york,3382.07,3370.023,12.047,3382.11,3406.11,3367.11,2025-08-06 07:59:00,2025-08-06 04:59:00,3372.28,time_exit,-9.83,-10.18,False,659
2025-08-07 09:00:00,2025-08-07 06:00:00,2025-08-07 10:00:00,2025-08-07 07:00:00,asia,3387.37,3376.424,10.946,3387.42,3411.42,3372.42,2025-08-07 11:30:00,2025-08-07 08:30:00,3372.42,stop_loss,-15.0,-15.35,False,91
2025-08-07 22:00:00,2025-08-07 19:00:00,2025-08-07 23:00:00,2025-08-07 20:00:00,new_york,3399.76,3386.295,13.465,3399.81,3423.81,3384.81,2025-08-08 04:08:00,2025-08-08 01:08:00,3384.81,stop_loss,-15.0,-15.35,False,248
2025-08-08 01:00:00,2025-08-07 22:00:00,2025-08-08 02:00:00,2025-08-07 23:00:00,other,3405.62,3391.362,14.258,3405.43,3429.43,3390.43,2025-08-08 03:35:00,2025-08-08 00:35:00,3390.43,stop_loss,-15.0,-15.35,False,96
2025-08-14 03:00:00,2025-08-14 00:00:00,2025-08-14 04:00:00,2025-08-14 01:00:00,asia,3369.65,3358.998,10.652,3369.6,3393.6,3354.6,2025-08-14 10:41:00,2025-08-14 07:41:00,3354.6,stop_loss,-15.0,-15.35,False,402
2025-08-18 07:00:00,2025-08-18 04:00:00,2025-08-18 08:00:00,2025-08-18 05:00:00,asia,3357.34,3340.625,16.715,3357.33,3381.33,3342.33,2025-08-18 16:02:00,2025-08-18 13:02:00,3342.33,stop_loss,-15.0,-15.35,False,483
2025-08-20 16:00:00,2025-08-20 13:00:00,2025-08-20 17:00:00,2025-08-20 14:00:00,london_ny_overlap,3344.84,3328.612,16.228,3344.88,3368.88,3329.88,2025-08-21 04:59:00,2025-08-21 01:59:00,3342.77,time_exit,-2.11,-2.46,False,659
2025-08-20 17:00:00,2025-08-20 14:00:00,2025-08-20 18:00:00,2025-08-20 15:00:00,london_ny_overlap,3346.89,3331.45,15.44,3346.88,3370.88,3331.88,2025-08-21 05:59:00,2025-08-21 02:59:00,3344.64,time_exit,-2.24,-2.59,False,659
2025-08-22 17:00:00,2025-08-22 14:00:00,2025-08-22 18:00:00,2025-08-22 15:00:00,london_ny_overlap,3373.81,3333.526,40.284,3373.8,3397.8,3358.8,2025-08-22 23:54:00,2025-08-22 20:54:00,3371.91,time_exit,-1.89,-2.24,False,354
2025-08-22 18:00:00,2025-08-22 15:00:00,2025-08-22 19:00:00,2025-08-22 16:00:00,london_ny_overlap,3367.95,3337.332,30.618,3367.87,3391.87,3352.87,2025-08-22 23:54:00,2025-08-22 20:54:00,3371.91,time_exit,4.04,3.69,False,294
2025-08-22 19:00:00,2025-08-22 16:00:00,2025-08-22 20:00:00,2025-08-22 17:00:00,new_york,3370.59,3341.464,29.126,3370.56,3394.56,3355.56,2025-08-22 23:54:00,2025-08-22 20:54:00,3371.91,time_exit,1.35,1.0,False,234
2025-08-22 20:00:00,2025-08-22 17:00:00,2025-08-22 21:00:00,2025-08-22 18:00:00,new_york,3374.25,3346.161,28.089,3374.17,3398.17,3359.17,2025-08-22 23:54:00,2025-08-22 20:54:00,3371.91,time_exit,-2.26,-2.61,False,174
2025-08-22 21:00:00,2025-08-22 18:00:00,2025-08-22 22:00:00,2025-08-22 19:00:00,new_york,3372.93,3350.605,22.325,3372.73,3396.73,3357.73,2025-08-22 23:54:00,2025-08-22 20:54:00,3371.91,time_exit,-0.82,-1.17,False,114
2025-08-22 22:00:00,2025-08-22 19:00:00,2025-08-22 23:00:00,2025-08-22 20:00:00,new_york,3373.18,3354.933,18.247,3373.04,3397.04,3358.04,2025-08-22 23:54:00,2025-08-22 20:54:00,3371.91,time_exit,-1.13,-1.48,False,54
2025-08-22 23:00:00,2025-08-22 20:00:00,2025-08-25 01:00:00,2025-08-24 22:00:00,new_york,3371.91,3359.052,12.858,3370.52,3394.52,3355.52,2025-08-25 12:59:00,2025-08-25 09:59:00,3367.11,time_exit,-3.41,-3.76,False,720
2025-08-26 03:00:00,2025-08-26 00:00:00,2025-08-26 04:00:00,2025-08-26 01:00:00,asia,3383.33,3369.733,13.597,3383.36,3407.36,3368.36,2025-08-26 10:19:00,2025-08-26 07:19:00,3368.36,stop_loss,-15.0,-15.35,False,380
2025-08-26 18:00:00,2025-08-26 15:00:00,2025-08-26 19:00:00,2025-08-26 16:00:00,london_ny_overlap,3386.7,3376.448,10.252,3386.66,3410.66,3371.66,2025-08-27 06:59:00,2025-08-27 03:59:00,3380.68,time_exit,-5.98,-6.33,False,659
2025-08-26 23:00:00,2025-08-26 20:00:00,2025-08-27 01:00:00,2025-08-26 22:00:00,new_york,3393.52,3382.464,11.056,3392.78,3416.78,3377.78,2025-08-27 07:26:00,2025-08-27 04:26:00,3377.78,stop_loss,-15.0,-15.35,False,387
2025-08-27 19:00:00,2025-08-27 16:00:00,2025-08-27 20:00:00,2025-08-27 17:00:00,new_york,3395.49,3382.543,12.947,3395.48,3419.48,3380.48,2025-08-28 07:59:00,2025-08-28 04:59:00,3390.15,time_exit,-5.33,-5.68,False,659
2025-08-27 20:00:00,2025-08-27 17:00:00,2025-08-27 21:00:00,2025-08-27 18:00:00,new_york,3395.18,3383.916,11.264,3395.18,3419.18,3380.18,2025-08-28 08:59:00,2025-08-28 05:59:00,3389.23,time_exit,-5.95,-6.3,False,659
2025-08-28 17:00:00,2025-08-28 14:00:00,2025-08-28 18:00:00,2025-08-28 15:00:00,london_ny_overlap,3412.25,3399.813,12.437,3412.26,3436.26,3397.26,2025-08-29 05:59:00,2025-08-29 02:59:00,3411.37,time_exit,-0.89,-1.24,False,659
2025-08-28 19:00:00,2025-08-28 16:00:00,2025-08-28 20:00:00,2025-08-28 17:00:00,new_york,3415.51,3403.996,11.514,3415.49,3439.49,3400.49,2025-08-29 07:59:00,2025-08-29 04:59:00,3408.91,time_exit,-6.58,-6.93,False,659
2025-08-28 20:00:00,2025-08-28 17:00:00,2025-08-28 21:00:00,2025-08-28 18:00:00,new_york,3418.04,3406.219,11.821,3418.0,3442.0,3403.0,2025-08-29 08:59:00,2025-08-29 05:59:00,3410.32,time_exit,-7.68,-8.03,False,659
2025-08-28 21:00:00,2025-08-28 18:00:00,2025-08-28 22:00:00,2025-08-28 19:00:00,new_york,3419.84,3408.131,11.709,3420.0,3444.0,3405.0,2025-08-29 09:59:00,2025-08-29 06:59:00,3410.27,time_exit,-9.73,-10.08,False,659
2025-08-28 22:00:00,2025-08-28 19:00:00,2025-08-28 23:00:00,2025-08-28 20:00:00,new_york,3422.21,3410.426,11.784,3422.11,3446.11,3407.11,2025-08-29 08:22:00,2025-08-29 05:22:00,3407.11,stop_loss,-15.0,-15.35,False,502
2025-08-29 16:00:00,2025-08-29 13:00:00,2025-08-29 17:00:00,2025-08-29 14:00:00,london_ny_overlap,3428.65,3412.016,16.634,3428.86,3452.86,3413.86,2025-08-29 22:51:00,2025-08-29 19:51:00,3452.86,take_profit,24.0,23.65,False,352
2025-08-29 17:00:00,2025-08-29 14:00:00,2025-08-29 18:00:00,2025-08-29 15:00:00,london_ny_overlap,3440.9,3415.215,25.685,3440.88,3464.88,3425.88,2025-08-29 23:54:00,2025-08-29 20:54:00,3448.29,time_exit,7.41,7.06,False,355
2025-08-29 18:00:00,2025-08-29 15:00:00,2025-08-29 19:00:00,2025-08-29 16:00:00,london_ny_overlap,3445.44,3418.727,26.713,3445.42,3469.42,3430.42,2025-08-29 23:54:00,2025-08-29 20:54:00,3448.29,time_exit,2.87,2.52,False,295
2025-08-29 19:00:00,2025-08-29 16:00:00,2025-08-29 20:00:00,2025-08-29 17:00:00,new_york,3449.19,3422.619,26.571,3449.08,3473.08,3434.08,2025-08-29 23:54:00,2025-08-29 20:54:00,3448.29,time_exit,-0.79,-1.14,False,235
2025-08-29 20:00:00,2025-08-29 17:00:00,2025-08-29 21:00:00,2025-08-29 18:00:00,new_york,3443.76,3425.776,17.984,3443.72,3467.72,3428.72,2025-08-29 23:54:00,2025-08-29 20:54:00,3448.29,time_exit,4.57,4.22,False,175
2025-08-29 21:00:00,2025-08-29 18:00:00,2025-08-29 22:00:00,2025-08-29 19:00:00,new_york,3442.94,3429.035,13.905,3443.01,3467.01,3428.01,2025-08-29 23:54:00,2025-08-29 20:54:00,3448.29,time_exit,5.28,4.93,False,115
2025-08-29 22:00:00,2025-08-29 19:00:00,2025-08-29 23:00:00,2025-08-29 20:00:00,new_york,3452.52,3433.569,18.951,3452.61,3476.61,3437.61,2025-08-29 23:54:00,2025-08-29 20:54:00,3448.29,time_exit,-4.32,-4.67,False,55
2025-08-29 23:00:00,2025-08-29 20:00:00,2025-09-01 01:00:00,2025-08-31 22:00:00,new_york,3448.29,3437.867,10.423,3449.01,3473.01,3434.01,2025-09-01 05:40:00,2025-09-01 02:40:00,3473.01,take_profit,24.0,23.65,False,281
2025-09-01 05:00:00,2025-09-01 02:00:00,2025-09-01 06:00:00,2025-09-01 03:00:00,asia,3483.59,3452.018,31.572,3483.59,3507.59,3468.59,2025-09-01 10:39:00,2025-09-01 07:39:00,3468.59,stop_loss,-15.0,-15.35,False,280
2025-09-01 06:00:00,2025-09-01 03:00:00,2025-09-01 07:00:00,2025-09-01 04:00:00,asia,3474.53,3454.552,19.978,3474.55,3498.55,3459.55,2025-09-01 18:59:00,2025-09-01 15:59:00,3474.07,time_exit,-0.48,-0.83,False,720
2025-09-01 07:00:00,2025-09-01 04:00:00,2025-09-01 08:00:00,2025-09-01 05:00:00,asia,3475.08,3457.684,17.396,3475.1,3499.1,3460.1,2025-09-01 19:59:00,2025-09-01 16:59:00,3477.35,time_exit,2.25,1.9,False,720
2025-09-01 08:00:00,2025-09-01 05:00:00,2025-09-01 09:00:00,2025-09-01 06:00:00,asia,3477.4,3461.13,16.27,3477.35,3501.35,3462.35,2025-09-01 20:59:00,2025-09-01 17:59:00,3477.92,time_exit,0.57,0.22,False,720
2025-09-01 09:00:00,2025-09-01 06:00:00,2025-09-01 10:00:00,2025-09-01 07:00:00,asia,3479.34,3463.812,15.528,3479.33,3503.33,3464.33,2025-09-01 21:29:00,2025-09-01 18:29:00,3476.38,time_exit,-2.95,-3.3,False,690
2025-09-02 04:00:00,2025-09-02 01:00:00,2025-09-02 05:00:00,2025-09-02 02:00:00,asia,3497.82,3478.837,18.983,3497.84,3521.84,3482.84,2025-09-02 10:20:00,2025-09-02 07:20:00,3482.84,stop_loss,-15.0,-15.35,False,321
2025-09-02 05:00:00,2025-09-02 02:00:00,2025-09-02 06:00:00,2025-09-02 03:00:00,asia,3496.33,3480.935,15.395,3496.33,3520.33,3481.33,2025-09-02 10:23:00,2025-09-02 07:23:00,3481.33,stop_loss,-15.0,-15.35,False,264
2025-09-02 06:00:00,2025-09-02 03:00:00,2025-09-02 07:00:00,2025-09-02 04:00:00,asia,3495.19,3482.895,12.295,3495.14,3519.14,3480.14,2025-09-02 10:34:00,2025-09-02 07:34:00,3480.14,stop_loss,-15.0,-15.35,False,215
2025-09-02 07:00:00,2025-09-02 04:00:00,2025-09-02 08:00:00,2025-09-02 05:00:00,asia,3496.73,3485.161,11.569,3496.71,3520.71,3481.71,2025-09-02 10:20:00,2025-09-02 07:20:00,3481.71,stop_loss,-15.0,-15.35,False,141
2025-09-02 17:00:00,2025-09-02 14:00:00,2025-09-02 18:00:00,2025-09-02 15:00:00,london_ny_overlap,3511.1,3486.697,24.403,3511.09,3535.09,3496.09,2025-09-02 22:11:00,2025-09-02 19:11:00,3535.09,take_profit,24.0,23.65,False,252
2025-09-02 18:00:00,2025-09-02 15:00:00,2025-09-02 19:00:00,2025-09-02 16:00:00,london_ny_overlap,3520.24,3489.378,30.862,3520.28,3544.28,3505.28,2025-09-03 03:24:00,2025-09-03 00:24:00,3544.28,take_profit,24.0,23.65,False,444
2025-09-02 19:00:00,2025-09-02 16:00:00,2025-09-02 20:00:00,2025-09-02 17:00:00,new_york,3527.72,3493.61,34.11,3527.71,3551.71,3512.71,2025-09-03 07:59:00,2025-09-03 04:59:00,3536.89,time_exit,9.18,8.83,False,659
2025-09-02 20:00:00,2025-09-02 17:00:00,2025-09-02 21:00:00,2025-09-02 18:00:00,new_york,3529.35,3498.88,30.47,3529.35,3553.35,3514.35,2025-09-03 08:59:00,2025-09-03 05:59:00,3529.99,time_exit,0.64,0.29,False,659
2025-09-02 21:00:00,2025-09-02 18:00:00,2025-09-02 22:00:00,2025-09-02 19:00:00,new_york,3528.34,3503.975,24.365,3528.31,3552.31,3513.31,2025-09-03 09:59:00,2025-09-03 06:59:00,3535.34,time_exit,7.03,6.68,False,659
2025-09-02 22:00:00,2025-09-02 19:00:00,2025-09-02 23:00:00,2025-09-02 20:00:00,new_york,3536.9,3510.008,26.892,3536.96,3560.96,3521.96,2025-09-03 10:59:00,2025-09-03 07:59:00,3533.91,time_exit,-3.05,-3.4,False,659
2025-09-02 23:00:00,2025-09-02 20:00:00,2025-09-03 01:00:00,2025-09-02 22:00:00,new_york,3533.47,3514.803,18.667,3533.32,3557.32,3518.32,2025-09-03 12:59:00,2025-09-03 09:59:00,3534.44,time_exit,1.12,0.77,False,720
2025-09-03 01:00:00,2025-09-02 22:00:00,2025-09-03 02:00:00,2025-09-02 23:00:00,other,3529.3,3518.784,10.516,3529.36,3553.36,3514.36,2025-09-03 13:59:00,2025-09-03 10:59:00,3539.98,time_exit,10.62,10.27,False,720
2025-09-03 16:00:00,2025-09-03 13:00:00,2025-09-03 17:00:00,2025-09-03 14:00:00,london_ny_overlap,3553.83,3540.249,13.581,3553.83,3577.83,3538.83,2025-09-03 21:12:00,2025-09-03 18:12:00,3577.83,take_profit,24.0,23.65,False,253
2025-09-03 17:00:00,2025-09-03 14:00:00,2025-09-03 18:00:00,2025-09-03 15:00:00,london_ny_overlap,3558.48,3542.408,16.072,3558.49,3582.49,3543.49,2025-09-04 05:07:00,2025-09-04 02:07:00,3543.49,stop_loss,-15.0,-15.35,False,607
2025-09-03 18:00:00,2025-09-03 15:00:00,2025-09-03 19:00:00,2025-09-03 16:00:00,london_ny_overlap,3563.93,3545.802,18.128,3563.92,3587.92,3548.92,2025-09-04 04:31:00,2025-09-04 01:31:00,3548.92,stop_loss,-15.0,-15.35,False,511
2025-09-03 19:00:00,2025-09-03 16:00:00,2025-09-03 20:00:00,2025-09-03 17:00:00,new_york,3572.46,3549.514,22.946,3572.47,3596.47,3557.47,2025-09-04 02:11:00,2025-09-03 23:11:00,3557.47,stop_loss,-15.0,-15.35,False,311
2025-09-03 20:00:00,2025-09-03 17:00:00,2025-09-03 21:00:00,2025-09-03 18:00:00,new_york,3574.3,3553.553,20.747,3574.31,3598.31,3559.31,2025-09-03 23:55:00,2025-09-03 20:55:00,3559.31,stop_loss,-15.0,-15.35,False,176
2025-09-03 21:00:00,2025-09-03 18:00:00,2025-09-03 22:00:00,2025-09-03 19:00:00,new_york,3570.41,3556.587,13.823,3570.4,3594.4,3555.4,2025-09-04 02:14:00,2025-09-03 23:14:00,3555.4,stop_loss,-15.0,-15.35,False,194
2025-09-05 16:00:00,2025-09-05 13:00:00,2025-09-05 17:00:00,2025-09-05 14:00:00,london_ny_overlap,3594.34,3559.541,34.799,3594.4,3618.4,3579.4,2025-09-05 17:29:00,2025-09-05 14:29:00,3579.4,stop_loss,-15.0,-15.35,False,30
2025-09-05 17:00:00,2025-09-05 14:00:00,2025-09-05 18:00:00,2025-09-05 15:00:00,london_ny_overlap,3590.08,3562.697,27.383,3589.97,3613.97,3574.97,2025-09-05 23:54:00,2025-09-05 20:54:00,3587.22,time_exit,-2.75,-3.1,False,355
2025-09-05 18:00:00,2025-09-05 15:00:00,2025-09-05 19:00:00,2025-09-05 16:00:00,london_ny_overlap,3592.01,3566.12,25.89,3592.08,3616.08,3577.08,2025-09-05 23:54:00,2025-09-05 20:54:00,3587.22,time_exit,-4.86,-5.21,False,295
2025-09-05 19:00:00,2025-09-05 16:00:00,2025-09-05 20:00:00,2025-09-05 17:00:00,new_york,3595.29,3570.362,24.928,3595.4,3619.4,3580.4,2025-09-05 23:54:00,2025-09-05 20:54:00,3587.22,time_exit,-8.18,-8.53,False,235
2025-09-05 20:00:00,2025-09-05 17:00:00,2025-09-05 21:00:00,2025-09-05 18:00:00,new_york,3596.4,3575.187,21.213,3596.41,3620.41,3581.41,2025-09-05 23:54:00,2025-09-05 20:54:00,3587.22,time_exit,-9.19,-9.54,False,175
2025-09-05 21:00:00,2025-09-05 18:00:00,2025-09-05 22:00:00,2025-09-05 19:00:00,new_york,3595.49,3580.13,15.36,3595.46,3619.46,3580.46,2025-09-05 23:54:00,2025-09-05 20:54:00,3587.22,time_exit,-8.24,-8.59,False,115
2025-09-05 22:00:00,2025-09-05 19:00:00,2025-09-05 23:00:00,2025-09-05 20:00:00,new_york,3594.86,3584.377,10.483,3594.8,3618.8,3579.8,2025-09-05 23:54:00,2025-09-05 20:54:00,3587.22,time_exit,-7.58,-7.93,False,55
2025-09-08 16:00:00,2025-09-08 13:00:00,2025-09-08 17:00:00,2025-09-08 14:00:00,london_ny_overlap,3633.51,3609.994,23.516,3633.52,3657.52,3618.52,2025-09-09 04:59:00,2025-09-09 01:59:00,3646.42,time_exit,12.9,12.55,False,658
2025-09-08 17:00:00,2025-09-08 14:00:00,2025-09-08 18:00:00,2025-09-08 15:00:00,london_ny_overlap,3640.66,3615.902,24.758,3640.66,3664.66,3625.66,2025-09-09 05:59:00,2025-09-09 02:59:00,3647.68,time_exit,7.02,6.67,False,658
2025-09-08 18:00:00,2025-09-08 15:00:00,2025-09-08 19:00:00,2025-09-08 16:00:00,london_ny_overlap,3639.31,3620.716,18.594,3639.32,3663.32,3624.32,2025-09-09 06:59:00,2025-09-09 03:59:00,3645.97,time_exit,6.65,6.3,False,659
2025-09-08 19:00:00,2025-09-08 16:00:00,2025-09-08 20:00:00,2025-09-08 17:00:00,new_york,3640.59,3624.976,15.614,3640.58,3664.58,3625.58,2025-09-09 07:59:00,2025-09-09 04:59:00,3655.11,time_exit,14.53,14.18,False,659
2025-09-09 07:00:00,2025-09-09 04:00:00,2025-09-09 08:00:00,2025-09-09 05:00:00,asia,3655.11,3640.653,14.457,3655.01,3679.01,3640.01,2025-09-09 09:09:00,2025-09-09 06:09:00,3640.01,stop_loss,-15.0,-15.35,False,70
2025-09-09 08:00:00,2025-09-09 05:00:00,2025-09-09 09:00:00,2025-09-09 06:00:00,asia,3655.28,3642.577,12.703,3655.34,3679.34,3640.34,2025-09-09 09:09:00,2025-09-09 06:09:00,3640.34,stop_loss,-15.0,-15.35,False,10
2025-09-09 16:00:00,2025-09-09 13:00:00,2025-09-09 17:00:00,2025-09-09 14:00:00,london_ny_overlap,3666.01,3651.736,14.274,3666.03,3690.03,3651.03,2025-09-09 17:07:00,2025-09-09 14:07:00,3651.03,stop_loss,-15.0,-15.35,False,8
2025-09-12 04:00:00,2025-09-12 01:00:00,2025-09-12 05:00:00,2025-09-12 02:00:00,asia,3646.4,3635.713,10.687,3646.35,3670.35,3631.35,2025-09-12 16:59:00,2025-09-12 13:59:00,3650.27,time_exit,3.92,3.57,False,720
2025-09-12 05:00:00,2025-09-12 02:00:00,2025-09-12 06:00:00,2025-09-12 03:00:00,asia,3649.03,3637.305,11.725,3649.03,3673.03,3634.03,2025-09-12 17:59:00,2025-09-12 14:59:00,3648.14,time_exit,-0.89,-1.24,False,720
2025-09-12 06:00:00,2025-09-12 03:00:00,2025-09-12 07:00:00,2025-09-12 04:00:00,asia,3652.96,3638.983,13.977,3652.99,3676.99,3637.99,2025-09-12 12:05:00,2025-09-12 09:05:00,3637.99,stop_loss,-15.0,-15.35,False,306
2025-09-12 07:00:00,2025-09-12 04:00:00,2025-09-12 08:00:00,2025-09-12 05:00:00,asia,3654.91,3640.966,13.944,3654.9,3678.9,3639.9,2025-09-12 11:57:00,2025-09-12 08:57:00,3639.9,stop_loss,-15.0,-15.35,False,238
2025-09-12 08:00:00,2025-09-12 05:00:00,2025-09-12 09:00:00,2025-09-12 06:00:00,asia,3653.49,3643.082,10.408,3653.03,3677.03,3638.03,2025-09-12 12:05:00,2025-09-12 09:05:00,3638.03,stop_loss,-15.0,-15.35,False,186
2025-09-15 16:00:00,2025-09-15 13:00:00,2025-09-15 17:00:00,2025-09-15 14:00:00,london_ny_overlap,3657.12,3644.574,12.546,3657.07,3681.07,3642.07,2025-09-15 18:58:00,2025-09-15 15:58:00,3681.07,take_profit,24.0,23.65,False,119
